Складские остатки на дату;Код продукции ДКС;Количество;Базовая единица измерения ;Сумма с НДС ;Город;Адрес офиса продаж дистр.;Внутр. код офиса продаж дистр.;Срок доставки
29.05.2024;MD63N-2PC25;7;шт;681,81;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MD63N-2PC25;10;шт;681,81;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MD63N-2PC25;7;шт;681,81;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MD63N-2PC25;4;шт;681,81;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MD63N-2PC25;5;шт;681,81;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MD63N-2PC25;8;шт;681,81;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MD63N-2PC25;25;шт;681,81;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MD63N-2PC25;6;шт;681,81;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MD63N-2PC25;5;шт;681,81;Краснодар;;;0
29.05.2024;MD63-2C25-6;3;шт;965,34;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MD63-2C25-6;9;шт;965,34;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MD63-2C25-6;5;шт;965,34;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MD63-2C25-6;3;шт;965,34;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MD63-2C25-6;4;шт;965,34;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MD63-2C25-6;9;шт;965,34;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MD63-2C25-6;18;шт;965,34;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MD63-2C25-6;2;шт;965,34;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MD63-2C25-6;6;шт;965,34;Краснодар;;;0
29.05.2024;MD63N-2PC32;1;шт;734,78;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MD63N-2PC32;2;шт;734,78;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MD63N-2PC32;2;шт;734,78;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MD63N-2PC32;2;шт;734,78;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MD63N-2PC32;2;шт;734,78;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MD63N-2PC32;2;шт;734,78;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MD63N-2PC32;5;шт;734,78;Краснодар;;;0
29.05.2024;MD63-3C20-6;4;шт;1482,55;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MD63-3C20-6;6;шт;1482,55;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MD63-3C20-6;2;шт;1482,55;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MD63-3C20-6;3;шт;1482,55;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MD63-3C20-6;30;шт;1482,55;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MD63-3C20-6;4;шт;1482,55;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MD63N-3PC20;15;шт;1046,63;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MD63N-3PC20;11;шт;1046,63;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MD63N-3PC20;4;шт;1046,63;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MD63N-3PC20;5;шт;1046,63;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MD63N-3PC20;4;шт;1046,63;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MD63N-3PC20;3;шт;1046,63;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MD63N-3PC20;29;шт;1046,63;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MD63N-3PC20;3;шт;1046,63;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MD63N-3PC20;4;шт;1046,63;Краснодар;;;0
29.05.2024;MD63-3C40-6;6;шт;1494,38;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MD63-3C40-6;3;шт;1494,38;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MD63-3C40-6;2;шт;1494,38;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MD63-3C40-6;5;шт;1494,38;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MD63-3C40-6;5;шт;1494,38;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MD63-3C40-6;4;шт;1494,38;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MD63-3C40-6;32;шт;1494,38;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MD63-3C40-6;4;шт;1494,38;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MD63-3C40-6;4;шт;1494,38;Краснодар;;;0
29.05.2024;01756;6;шт;330,09;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;01756;8;шт;330,09;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;01756;2;шт;330,09;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;01756;5;шт;330,09;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;01756;2;шт;330,09;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;01756;1;шт;330,09;Краснодар;ул. Российская, д. 252;;0
29.05.2024;01756;12;шт;330,09;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;01756;2;шт;330,09;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;45011;6;шт;460,85;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;45011;3;шт;460,85;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;45011;2;шт;460,85;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;45011;9;шт;460,85;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MD63N-3PC63;8;шт;1476,34;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MD63N-3PC63;4;шт;1476,34;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MD63N-3PC63;4;шт;1476,34;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MD63N-3PC63;3;шт;1476,34;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MD63N-3PC63;2;шт;1476,34;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MD63N-3PC63;5;шт;1476,34;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MD63N-3PC63;13;шт;1476,34;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MD63N-3PC63;2;шт;1476,34;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MD63N-3PC63;1;шт;1476,34;Краснодар;;;0
29.05.2024;MDR63N-1N2C10-A;3;шт;1078,93;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MDR63N-1N2C10-A;2;шт;1078,93;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MDR63N-1N2C10-A;2;шт;1078,93;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MDR63N-1N2C10-A;2;шт;1078,93;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MDR63N-1N2C10-A;1;шт;1078,93;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MDR63N-1N2C10-A;1;шт;1078,93;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MDR63N-1N2C10-A;1;шт;1078,93;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MDR63N-1N2C10-A;1;шт;1078,93;Краснодар;;;0
29.05.2024;MDV63-22C32-A;6;шт;5851,33;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MDV63-22C32-A;3;шт;5851,33;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MDV63-22C32-A;2;шт;5851,33;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MDV63-22C32-A;2;шт;5851,33;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MDV63-22C32-A;2;шт;5851,33;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MDV63-22C32-A;4;шт;5851,33;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MDV63-22C32-A;3;шт;5851,33;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MDV63-22C32-A;4;шт;5851,33;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MDV63-22C32-A;2;шт;5851,33;Краснодар;;;0
29.05.2024;MDR63N-1N2C32-A;3;шт;1076,7;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MDR63N-1N2C32-A;4;шт;1076,7;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MDR63N-1N2C32-A;2;шт;1076,7;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MDR63N-1N2C32-A;2;шт;1076,7;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MDR63N-1N2C32-A;2;шт;1076,7;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MDR63N-1N2C32-A;6;шт;1076,7;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MDR63N-1N2C32-A;2;шт;1076,7;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MDR63N-1N2C32-A;4;шт;1076,7;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MDR63N-1N2C32-A;4;шт;1076,7;Краснодар;;;0
29.05.2024;MDR63-22C32-A;3;шт;4962,04;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MDR63-22C32-A;3;шт;4962,04;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MDR63-22C32-A;4;шт;4962,04;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MDR63-22C32-A;4;шт;4962,04;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MDR63-22C32-A;3;шт;4962,04;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MDR63-22C32-A;4;шт;4962,04;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MDR63-22C32-A;29;шт;4962,04;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MDR63-22C32-A;2;шт;4962,04;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MDR63-22C32-A;3;шт;4962,04;Краснодар;;;0
29.05.2024;MDR63N-1N2C40-A;6;шт;1062,34;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MDR63N-1N2C40-A;3;шт;1062,34;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MDR63N-1N2C40-A;2;шт;1062,34;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MDR63N-1N2C40-A;8;шт;1062,34;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MDR63N-1N2C40-A;2;шт;1062,34;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MDR63N-1N2C40-A;8;шт;1062,34;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MDR63N-1N2C40-A;7;шт;1062,34;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MDR63N-1N2C40-A;1;шт;1062,34;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MDR63N-1N2C40-A;2;шт;1062,34;Краснодар;;;0
29.05.2024;MDR63-22C40-A;1;шт;4962,04;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MDR63-22C40-A;2;шт;4962,04;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MDR63-22C40-A;1;шт;4962,04;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MDR63-22C40-A;2;шт;4962,04;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MDR63-22C40-A;2;шт;4962,04;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MDR63-22C40-A;1;шт;4962,04;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MDR63-22C40-A;1;шт;4962,04;Краснодар;;;0
29.05.2024;MDL100-4P2-40-AC;5;шт;1309,5;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MDL100-4P2-40-AC;3;шт;1309,5;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MDL100-4P2-40-AC;1;шт;1309,5;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MDL100-4P2-40-AC;4;шт;1309,5;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MDL100-4P2-40-AC;1;шт;1309,5;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MDL100-4P2-40-AC;3;шт;1309,5;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MDL100-4P2-40-AC;10;шт;1309,5;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MDL100-4P2-40-AC;1;шт;1309,5;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MDL100-4P2-40-AC;4;шт;1309,5;Краснодар;;;0
29.05.2024;MDV63-22C25-A;5;шт;5499,03;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MDV63-22C25-A;4;шт;5499,03;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MDV63-22C25-A;3;шт;5499,03;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MDV63-22C25-A;4;шт;5499,03;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MDV63-22C25-A;2;шт;5499,03;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MDV63-22C25-A;3;шт;5499,03;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MDV63-22C25-A;13;шт;5499,03;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MDV63-22C25-A;4;шт;5499,03;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MDV63-22C25-A;3;шт;5499,03;Краснодар;;;0
29.05.2024;MDR63N-1N2C63-A;2;шт;1535,03;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MDR63N-1N2C63-A;1;шт;1535,03;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MDR63N-1N2C63-A;2;шт;1535,03;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MDR63N-1N2C63-A;1;шт;1535,03;Краснодар;;;0
29.05.2024;MDL100-2P2-16-AC;3;шт;1280,21;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MDL100-2P2-16-AC;2;шт;1280,21;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MDL100-2P2-16-AC;2;шт;1280,21;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MDL100-2P2-16-AC;3;шт;1280,21;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MDL100-2P2-16-AC;2;шт;1280,21;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MDL100-2P2-16-AC;7;шт;1280,21;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MDL100-2P2-16-AC;23;шт;1280,21;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MDL100-2P2-16-AC;2;шт;1280,21;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MDL100-2P2-16-AC;2;шт;1280,21;Краснодар;;;0
29.05.2024;MDL100-2P2-63-AC;3;шт;1465,28;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MDL100-2P2-63-AC;3;шт;1465,28;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MDL100-2P2-63-AC;4;шт;1465,28;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MDL100-2P2-63-AC;1;шт;1465,28;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MDL100-2P2-63-AC;3;шт;1465,28;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MDL100-2P2-63-AC;5;шт;1465,28;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MDL100-2P2-63-AC;26;шт;1465,28;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MDL100-2P2-63-AC;2;шт;1465,28;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MDL100-2P2-63-AC;4;шт;1465,28;Краснодар;;;0
29.05.2024;MDL100-4P2-25-AC;3;шт;1331,81;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MDL100-4P2-25-AC;2;шт;1331,81;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MDL100-4P2-25-AC;1;шт;1331,81;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MDL100-4P2-25-AC;3;шт;1331,81;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MDL100-4P2-25-AC;1;шт;1331,81;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MDL100-4P2-25-AC;5;шт;1331,81;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MDL100-4P2-25-AC;12;шт;1331,81;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MDL100-4P2-25-AC;2;шт;1331,81;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MDL100-4P2-25-AC;2;шт;1331,81;Краснодар;;;0
29.05.2024;MDR63-22C20-A;1;шт;4028,22;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MDR63-22C20-A;2;шт;4028,22;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MDR63-22C20-A;1;шт;4028,22;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MDR63-22C20-A;2;шт;4028,22;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MDR63-22C20-A;2;шт;4028,22;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MDR63-22C20-A;1;шт;4028,22;Краснодар;ул. Западный обход, д. 34;;0
29.05.2024;MDR63-22C20-A;1;шт;4028,22;Краснодар;;;0
29.05.2024;MDV63-22C40-A;2;шт;5851,33;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MDV63-22C40-A;2;шт;5851,33;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MDR63N-1N2C50-A;2;шт;1294,85;Краснодар;ул. Онежская, д. 60;;0
29.05.2024;MDR63N-1N2C50-A;2;шт;1294,85;Краснодар;ул. Кр. Партизан, д. 194;;0
29.05.2024;MDR63N-1N2C50-A;1;шт;1294,85;Краснодар;ул. Солнечная, д. 25;;0
29.05.2024;MDR63N-1N2C50-A;1;шт;1294,85;Краснодар;ул. Дзержинского, д. 98/3;;0
29.05.2024;MDR63N-1N2C50-A;3;шт;1294,85;Краснодар;ул. Уральская, д. 87;;0
29.05.2024;MDR63N-1N2C50-A;2;шт;1294,85;Краснодар;ул. Российская, д. 252;;0
29.05.2024;MDR63N-1N2C50-A;2;шт;1294,85;Краснодар;ул. Текстильная, д. 9Б;;0
29.05.2024;MDR63N-1N2C50-A;1;шт;1294,85;Краснодар;;;0
29.05.2024;BBL5030;1;шт;1235,59;Краснодар;ул. Кр. Партизан, д. 194;;0
