Складские остатки на дату;Код продукции ДКС;Количество;Базовая единица измерения ;Сумма с НДС ;Город;Адрес офиса продаж дистр.;Внутр. код офиса продаж дистр.;Срок доставки
22.09.2022;57040;21;;244;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;025112;2;;338,43;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;015110;1;;400,42;Краснодар;ул. Российская, д. 252;;0
22.09.2022;015050;3;;115;Краснодар;ул. Российская, д. 252;;0
22.09.2022;121963100;78;;119,31;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;121963100;31;;119,31;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;121963100;27;;119,31;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;121963100;12;;119,31;Краснодар;ул. Российская, д. 252;;0
22.09.2022;121963100;234;;119,31;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;121963;79;;124,16;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;121963;177;;124,16;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;121975;8;;194,85;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;121975;15;;194,85;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;121975;42;;194,85;Краснодар;ул. Российская, д. 252;;0
22.09.2022;121975;67;;194,85;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;121911100;9;;287,68;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;121911100;75;;287,68;Краснодар;ул. Российская, д. 252;;0
22.09.2022;121911100;377;;287,68;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;121911;77;;287,68;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;121911;85;;287,68;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;91940;1161;;60,9;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;91940;573;;60,9;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;91940;88;;60,9;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;91940;43;;60,9;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;91940;515;;60,9;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;91940;69;;60,9;Краснодар;ул. Российская, д. 252;;0
22.09.2022;91940;5797;;60,9;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;91940;121;;60,9;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;91940;275;;60,9;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;50525;130;;40,97;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;50525;43;;40,97;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;50525;180;;40,97;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;50525;28;;40,97;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;50525;1;;40,97;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;50525;49;;40,97;Краснодар;ул. Российская, д. 252;;0
22.09.2022;50525;191;;40,97;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50525;3;;40,97;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;50525;48;;40,97;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;50532;15;;52,01;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;50532;21;;52,01;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;50532;28;;52,01;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;50532;3;;52,01;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;50532;97;;52,01;Краснодар;ул. Российская, д. 252;;0
22.09.2022;50532;75;;52,01;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50416;57;;33;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;50416;115;;33;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;50416;50;;33;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;50416;64;;33;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;50416;25;;33;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;50416;108;;33;Краснодар;ул. Российская, д. 252;;0
22.09.2022;50416;689;;33;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50416;69;;33;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;50416;35;;33;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;50420;69;;37,76;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;50420;91;;37,76;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;50420;169;;37,76;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;50420;36;;37,76;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;50420;115;;37,76;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;50420;62;;37,76;Краснодар;ул. Российская, д. 252;;0
22.09.2022;50420;2136;;37,76;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50420;21;;37,76;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;50420;96;;37,76;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;50425;132;;59,41;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;50425;30;;59,41;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;50425;133;;59,41;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;50425;70;;59,41;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;50425;53;;59,41;Краснодар;ул. Российская, д. 252;;0
22.09.2022;50425;1098;;59,41;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50425;47;;59,41;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;121990;32;;248,6;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;121990;17;;248,6;Краснодар;ул. Российская, д. 252;;0
22.09.2022;121990;55;;248,6;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;03421;1;;644,86;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;03267;10;;321,7;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;03270;10;;398,86;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;03282;9;;136,96;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;51016M;957;;4,61;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;51016M;847;;4,61;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;51016M;1849;;4,61;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;51016M;671;;4,61;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;51016M;589;;4,61;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;51016M;749;;4,61;Краснодар;ул. Российская, д. 252;;0
22.09.2022;51016M;10049;;4,61;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;51016M;1189;;4,61;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;51016M;1299;;4,61;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;50250;1;;331,51;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;50250;1;;331,51;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;50250;5;;331,51;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;50250;1;;331,51;Краснодар;ул. Российская, д. 252;;0
22.09.2022;50250;43;;331,51;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50120;20;;80,1;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;50120;19;;80,1;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;50120;29;;80,1;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;50120;94;;80,1;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50125;8;;88,9;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;50125;5;;88,9;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;50125;32;;88,9;Краснодар;ул. Российская, д. 252;;0
22.09.2022;50125;64;;88,9;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50132;8;;130,83;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;50132;12;;130,83;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;50132;8;;130,83;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;50132;6;;130,83;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50140;3;;205,7;Краснодар;ул. Российская, д. 252;;0
22.09.2022;50140;24;;205,7;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50150;4;;236,82;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;50150;7;;236,82;Краснодар;ул. Российская, д. 252;;0
22.09.2022;50150;27;;236,82;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50816;1;;16,37;Краснодар;ул. Российская, д. 252;;0
22.09.2022;50316;10;;273,29;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;50316;1;;273,29;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;50316;54;;273,29;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;50316;7;;273,29;Краснодар;ул. Российская, д. 252;;0
22.09.2022;50316;17;;273,29;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50320;17;;302,93;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;50320;1;;302,93;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;50320;28;;302,93;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50325;10;;366,21;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;50325;16;;366,21;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50332;3;;503,96;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;50332;8;;503,96;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;50332;6;;503,96;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;50332;7;;503,96;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50450;2;;297,6;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;50450;1;;297,6;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;50450;13;;297,6;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;50450;14;;297,6;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;50450;1;;297,6;Краснодар;ул. Российская, д. 252;;0
22.09.2022;50450;5;;297,6;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50016;35;;150,23;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;50016;10;;150,23;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;50016;15;;150,23;Краснодар;ул. Российская, д. 252;;0
22.09.2022;50016;20;;150,23;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50020;44;;179,24;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;50020;30;;179,24;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50025;8;;232,63;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;50025;11;;232,63;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;50025;45;;232,63;Краснодар;ул. Российская, д. 252;;0
22.09.2022;50025;32;;232,63;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;50040;2;;462,53;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;50040;2;;462,53;Краснодар;ул. Российская, д. 252;;0
22.09.2022;51116;60;;16,19;Краснодар;ул. Российская, д. 252;;0
22.09.2022;51025;1222;;5,46;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;51025;1143;;5,46;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;51025;295;;5,46;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;51025;520;;5,46;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;51025;380;;5,46;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;51025;504;;5,46;Краснодар;ул. Российская, д. 252;;0
22.09.2022;51025;6018;;5,46;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;51025;568;;5,46;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;51025;324;;5,46;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;51032;592;;8,29;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;51032;205;;8,29;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;51032;685;;8,29;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;51032;144;;8,29;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;51032;180;;8,29;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;51032;134;;8,29;Краснодар;ул. Российская, д. 252;;0
22.09.2022;51032;4598;;8,29;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;51032;170;;8,29;Краснодар;ул. Западный обход, д. 34;;0
22.09.2022;51032;235;;8,29;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;51316;200;;24,21;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;51316;100;;24,21;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;51316;200;;24,21;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;51316;1600;;24,21;Краснодар;ул. Российская, д. 252;;0
22.09.2022;51316;245;;24,21;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;51320;290;;25,67;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;51320;100;;25,67;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;51320;150;;25,67;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;51320;1170;;25,67;Краснодар;ул. Российская, д. 252;;0
22.09.2022;51320;292;;25,67;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;51332;275;;35,41;Краснодар;ул. Российская, д. 252;;0
22.09.2022;51332;70;;35,41;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;51025N;547;;6,18;Краснодар;ул. Онежская, д. 60;;0
22.09.2022;51025N;270;;6,18;Краснодар;ул. Кр. Партизан, д. 194;;0
22.09.2022;51025N;172;;6,18;Краснодар;ул. Солнечная, д. 25;;0
22.09.2022;51025N;225;;6,18;Краснодар;ул. Дзержинского, д. 98/3;;0
22.09.2022;51025N;20;;6,18;Краснодар;ул. Уральская, д. 87;;0
22.09.2022;51025N;323;;6,18;Краснодар;ул. Российская, д. 252;;0
22.09.2022;51025N;750;;6,18;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;51025N;279;;6,18;Краснодар;ул. К. Россинского , д. 7;;0
22.09.2022;51200;5;;39,58;Краснодар;ул. Российская, д. 252;;0
22.09.2022;51200;204;;39,58;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;57125;1;;441,47;Краснодар;ул. Текстильная, д. 9Б;;0
22.09.2022;00369;78;;208,48;Краснодар;ул. Онежская, д. 60;;0
