	125	2024-09-02 08-40-31	176.59.73.139
	70	2024-09-02 08-41-58	66.41.139.223
	149	2024-09-02 08-49-52	95.30.250.205
	1	2024-09-02 09-12-47	85.172.55.233
	12	2024-09-02 09-12-53	81.30.126.14
	0	2024-09-02 09-13-26	81.30.126.14
	138	2024-09-02 09-13-35	81.30.126.14
	1	2024-09-02 09-14-07	81.30.126.14
	153	2024-09-02 09-14-48	83.239.229.127
	0	2024-09-02 09-17-29	83.239.66.158
	2	2024-09-02 09-17-48	83.239.66.158
	0	2024-09-02 09-18-20	85.140.18.61
	0	2024-09-02 09-18-21	85.140.18.61
	0	2024-09-02 09-18-25	85.140.18.61
	1	2024-09-02 09-18-31	85.140.18.61
	0	2024-09-02 09-18-32	185.92.139.149
	144	2024-09-02 09-18-39	185.92.139.149
	0	2024-09-02 09-18-54	85.140.18.61
	0	2024-09-02 09-19-05	85.140.18.61
	41	2024-09-02 09-19-10	85.140.18.61
	0	2024-09-02 09-19-27	85.140.18.61
	0	2024-09-02 09-19-28	85.140.18.61
	1	2024-09-02 09-19-30	85.140.18.61
	1	2024-09-02 09-21-06	83.239.229.127
	1	2024-09-02 09-21-31	83.239.229.127
	0	2024-09-02 09-22-45	83.239.229.127
	3	2024-09-02 09-23-02	95.153.181.117
	0	2024-09-02 09-23-53	83.239.229.127
